title,release_date,budget,revenue,runtime,genres,release_year
Wild at Heart,1990-08-17,9500000.0,14569027.0,125.0,"['Crime', 'Thriller', 'Romance']",1990
Rocky V,1990-11-16,42000000.0,119946358.0,104.0,['Drama'],1990
Peacemaker,1990-05-14,0.0,0.0,100.0,"['Science Fiction', 'Action']",1990
Brain Dead,1990-01-16,2000000.0,0.0,85.0,"['Thriller', 'Horror', 'Science Fiction']",1990
Willi - Ein Aussteiger steigt ein,1990-02-15,0.0,0.0,0.0,['Drama'],1990
Ghost Dad,1990-06-29,30000000.0,25421633.0,84.0,"['Comedy', 'Family', 'Fantasy']",1990
Teenage Mutant Ninja Turtles,1990-03-30,13500000.0,201965915.0,93.0,"['Science Fiction', 'Action', 'Adventure', 'Comedy', 'Family']",1990
Oddball Hall,1990-06-22,0.0,0.0,0.0,['Comedy'],1990
Artificial Paradise,1990-05-29,0.0,0.0,98.0,['Drama'],1990
Bludiště,1990-02-14,0.0,0.0,0.0,['Drama'],1990
Lorry Driver,1990-12-21,0.0,0.0,135.0,['Drama'],1990
Child's Play 2,1990-11-09,13000000.0,35763605.0,84.0,"['Horror', 'Thriller']",1990
Han de Wit,1990-02-16,0.0,0.0,90.0,"['Comedy', 'Drama']",1990
Neo Chinpira: Zoom Goes the Bullet,1990-05-11,0.0,0.0,85.0,"['Crime', 'Action']",1990
"Jean Galmot, aventurier",1990-10-24,0.0,0.0,190.0,['Drama'],1990
Blue Steel,1990-03-16,0.0,8217997.0,102.0,['Thriller'],1990
Bold Stroke,1990-11-01,0.0,0.0,88.0,['Thriller'],1990
Přátelská výpomoc,1990-10-06,0.0,0.0,0.0,['Crime'],1990
Vtáčia princezná,1990-01-01,0.0,0.0,0.0,"['TV Movie', 'History', 'Fantasy', 'Adventure', 'Family']",1990
Jak chytit krokodýla,1990-01-01,0.0,0.0,0.0,['Drama'],1990
Problem Child,1990-07-27,10000000.0,72000000.0,81.0,"['Comedy', 'Family']",1990
Muka obraznosti,1990-03-01,0.0,0.0,0.0,"['Romance', 'Drama']",1990
Miller's Crossing,1990-09-21,14000000.0,5080409.0,115.0,"['Drama', 'Thriller', 'Crime']",1990
Muddula Menalludu,1990-07-07,0.0,0.0,138.0,"['Action', 'Drama']",1990
La menteuse,1990-02-12,0.0,0.0,0.0,['Comedy'],1990
Diktatur des Gewissens,1990-01-07,0.0,0.0,0.0,['Drama'],1990
Survivors,1990-10-14,0.0,0.0,74.0,['Drama'],1990
Fun Jump,1990-05-07,0.0,0.0,0.0,['TV Movie'],1990
Edhir Katru,1990-12-07,0.0,0.0,0.0,['Drama'],1990
Lionheart,1990-06-07,6000000.0,24271196.0,105.0,['Action'],1990
Catchfire,1990-04-03,0.0,0.0,116.0,"['Drama', 'Action', 'Thriller', 'Romance']",1990
Marked for Death,1990-10-05,12000000.0,46044400.0,93.0,"['Action', 'Crime', 'Drama', 'Thriller']",1990
María Cano,1990-04-20,0.0,0.0,107.0,"['Drama', 'History', 'Romance']",1990
Prathama Ushakirana,1990-08-01,0.0,0.0,128.0,['Drama'],1990
Abschiedsdisco,1990-04-05,0.0,0.0,91.0,['Drama'],1990
لن اعيش في حلمك,1990-07-27,0.0,0.0,0.0,['Drama'],1990
Presumed Innocent,1990-07-27,22000000.0,221303188.0,127.0,"['Mystery', 'Crime', 'Thriller']",1990
The Law,1990-10-15,0.0,0.0,0.0,"['Drama', 'History']",1990
Dick Tracy,1990-04-05,47000000.0,103738726.0,105.0,"['Adventure', 'Comedy', 'Crime']",1990
Heřmánková víla,1990-01-01,0.0,0.0,0.0,"['Fantasy', 'Family', 'TV Movie']",1990
Bad Influence,1990-03-09,7000000.0,12626043.0,99.0,['Thriller'],1990
Gorzka miłość,1990-05-01,0.0,0.0,112.0,"['Drama', 'Romance']",1990
Days of Thunder,1990-06-27,60000000.0,157920733.0,107.0,"['Adventure', 'Action', 'Drama']",1990
Provincial Anecdote,1990-01-01,0.0,0.0,33.0,"['Comedy', 'TV Movie']",1990
Burial of a Potato,1990-01-01,0.0,0.0,96.0,['Drama'],1990
Cry-Baby,1990-04-06,11000000.0,8266343.0,85.0,"['Comedy', 'Romance']",1990
Vital Signs,1990-04-13,0.0,0.0,102.0,"['Drama', 'Romance']",1990
Turner & Hooch,1990-07-09,0.0,0.0,30.0,"['TV Movie', 'Comedy']",1990
Black Butterfly,1990-01-01,0.0,0.0,91.0,"['Crime', 'Action']",1990
The Willies,1990-12-27,0.0,0.0,92.0,"['Horror', 'Comedy']",1990
Der neue Mann,1990-01-31,0.0,0.0,0.0,['Comedy'],1990
The Sound of the Shaking Earth,1990-10-22,0.0,0.0,93.0,['Drama'],1990
Poslední zastávka smrt,1990-01-01,0.0,0.0,0.0,['Crime'],1990
Island of Emotion,1990-01-01,0.0,0.0,2.0,['Animation'],1990
Bullet and Rosary,1990-04-26,0.0,0.0,124.0,"['Action', 'Thriller', 'Crime', 'Drama']",1990
The Flockens,1990-06-15,0.0,0.0,30.0,['Comedy'],1990
Pandilleros Asesinos,1990-01-01,0.0,0.0,0.0,"['Action', 'Crime', 'Drama', 'Thriller']",1990
Jízda králů,1990-01-01,0.0,0.0,0.0,['Family'],1990
The King of Diamonds,1991-08-28,0.0,0.0,150.0,[],1991
Terminator 2: Judgment Day,1991-07-03,102000000.0,517778573.0,137.0,"['Action', 'Thriller', 'Science Fiction']",1991
Beauty and the Beast,1991-10-22,25000000.0,424967620.0,84.0,"['Romance', 'Family', 'Animation', 'Fantasy']",1991
Robotrix,1991-05-31,0.0,0.0,98.0,"['Action', 'Comedy', 'Crime', 'Romance', 'Science Fiction', 'Thriller']",1991
Chikan Densha: OL Kando Kurabe,1991-06-21,0.0,0.0,60.0,[],1991
Hook,1991-04-10,70000000.0,300854823.0,142.0,"['Adventure', 'Fantasy', 'Comedy', 'Family']",1991
Police Matthu Dada,1991-12-20,0.0,0.0,155.0,"['Action', 'Drama']",1991
Husbands and Lovers,1991-09-19,0.0,0.0,90.0,['Drama'],1991
Cape Fear,1991-11-13,35000000.0,182300000.0,128.0,"['Drama', 'Crime', 'Thriller']",1991
Thelma & Louise,1991-05-24,16000000.0,45361000.0,130.0,"['Drama', 'Crime', 'Adventure']",1991
My Girl,1991-11-27,17000000.0,59490000.0,103.0,"['Comedy', 'Drama']",1991
The Addams Family,1991-11-22,30000000.0,191502426.0,100.0,"['Comedy', 'Fantasy']",1991
Abarenbo Shogun: The Bride of Edo Castle,1991-12-28,0.0,0.0,95.0,['TV Movie'],1991
Point Break,1991-07-12,24000000.0,83531958.0,122.0,"['Action', 'Thriller', 'Crime']",1991
Fried Green Tomatoes,1991-12-27,11000000.0,119418501.0,130.0,"['Drama', 'Comedy']",1991
Death Line,1991-01-01,0.0,0.0,99.0,"['Drama', 'Crime']",1991
The Laughter of God,1991-11-10,0.0,0.0,88.0,"['Drama', 'TV Movie']",1991
"Zírej, holube!",1991-12-04,0.0,0.0,0.0,['Drama'],1991
Am Rand,1991-01-01,0.0,0.0,24.0,['Documentary'],1991
Duch času,1991-01-01,0.0,0.0,0.0,"['Family', 'Fantasy', 'TV Movie']",1991
Hot Shots!,1991-07-31,26000000.0,181096164.0,85.0,"['Action', 'Comedy', 'War']",1991
Freddy's Dead: The Final Nightmare,1991-09-05,10000000.0,34872033.0,89.0,"['Horror', 'Thriller']",1991
White Fang,1991-01-18,14000000.0,34793160.0,107.0,"['Action', 'Adventure', 'Drama', 'Family']",1991
Nenera Police,1991-01-02,0.0,0.0,118.0,['Drama'],1991
Boyz n the Hood,1991-07-12,6500000.0,57504069.0,112.0,"['Crime', 'Drama']",1991
JFK,1991-12-20,40000000.0,205405498.0,189.0,"['Drama', 'Thriller', 'History']",1991
Nález,1991-07-15,0.0,0.0,0.0,['Comedy'],1991
Stein,1991-09-19,0.0,0.0,108.0,['Drama'],1991
Sir Ghost,1991-10-25,0.0,0.0,114.0,"['Comedy', 'Horror']",1991
Child's Play 3,1991-08-30,13000000.0,20560255.0,90.0,"['Horror', 'Thriller']",1991
Linda,1991-01-01,0.0,0.0,95.0,['Comedy'],1991
Versteckte Fallen,1991-02-07,0.0,0.0,86.0,['Drama'],1991
Neo Chinpira 2: Zoom Goes the Bullet,1991-04-12,0.0,0.0,93.0,[],1991
Ninth Life,1991-01-01,0.0,0.0,89.0,['Thriller'],1991
The Case of Felix Langus or How to Seize Freedom,1991-01-01,0.0,0.0,79.0,"['Drama', 'Comedy']",1991
Bamboo In Winter,1991-01-03,0.0,0.0,0.0,[],1991
The Tank Battalion,1991-05-29,0.0,0.0,79.0,['Comedy'],1991
The Raffle,1991-11-15,0.0,0.0,93.0,['Drama'],1991
Like Adults,1991-01-01,0.0,0.0,51.0,"['Family', 'Music']",1991
Fourteen Stations,1991-09-29,0.0,0.0,101.0,[],1991
Suicide Squad,1991-01-01,0.0,0.0,0.0,[],1991
Robin Hood: Prince of Thieves,1991-06-14,48000000.0,390493908.0,143.0,"['Action', 'Adventure', 'Drama']",1991
Las Nachas,1991-01-01,0.0,0.0,0.0,['Comedy'],1991
No Telling,1991-01-01,500000.0,0.0,93.0,['Horror'],1991
Return to the Blue Lagoon,1991-08-02,11000000.0,2807854.0,98.0,"['Adventure', 'Drama']",1991
Family: A Loving Look at CBC Radio,1991-01-01,0.0,0.0,50.0,['Documentary'],1991
Captain Escalaborns,1991-04-09,0.0,0.0,100.0,['Adventure'],1991
Jaitra Yatra,1991-11-13,0.0,0.0,139.0,"['Action', 'Drama']",1991
Jagadeka Veera,1991-11-12,0.0,0.0,146.0,"['Action', 'Drama']",1991
Liquid Dreams,1991-10-01,0.0,0.0,92.0,"['Thriller', 'Mystery', 'Science Fiction']",1991
Riki-Oh: The Story of Ricky,1991-10-05,0.0,0.0,93.0,"['Action', 'Crime', 'Comedy', 'Thriller']",1991
Stereotypes,1991-06-07,0.0,0.0,20.0,['Drama'],1991
Concept tape 3 (Performance),1991-01-01,0.0,0.0,25.0,[],1991
The Pocket Watch,1991-04-24,0.0,0.0,85.0,"['Family', 'Drama']",1991
Erotic Ghost Story II,1991-01-23,0.0,0.0,96.0,"['Horror', 'Fantasy']",1991
Madhura Nagarilo,1991-08-05,0.0,0.0,0.0,"['Crime', 'Thriller', 'Romance']",1991
Fatal Bond,1991-10-25,0.0,0.0,89.0,"['Thriller', 'Drama']",1991
Vivir mata,1991-05-31,0.0,0.0,91.0,['Drama'],1991
False Arrest,1991-11-03,0.0,0.0,192.0,"['Crime', 'Drama', 'Thriller', 'TV Movie']",1991
The Last Boy Scout,1991-12-13,29000000.0,114500000.0,105.0,"['Action', 'Thriller']",1991
Henna,1991-06-28,0.0,0.0,184.0,"['Drama', 'Romance', 'Music']",1991
Unser Haus,1991-09-29,0.0,0.0,0.0,['Drama'],1991
Vyžilý Boudník,1991-05-01,0.0,0.0,0.0,['Comedy'],1991
Shaking the Tree,1991-11-15,0.0,0.0,98.0,"['Comedy', 'Drama']",1991
Serpiente,1991-01-01,0.0,0.0,93.0,[],1991
Bust,1991-01-01,0.0,0.0,15.0,['Documentary'],1991
Little Boy Blue: Tiny Terrestrial,1991-01-25,0.0,0.0,98.0,"['Science Fiction', 'Comedy']",1991
The Silence of the Lambs,1991-02-14,19000000.0,272742922.0,119.0,"['Crime', 'Thriller', 'Drama']",1991
Shanti Kranti,1991-09-19,0.0,0.0,145.0,"['Action', 'Thriller', 'Crime', 'Drama']",1991
The King of Colonnades,1991-05-01,0.0,0.0,0.0,"['Drama', 'History']",1991
Trillertrine,1991-11-13,0.0,0.0,90.0,"['Music', 'Family']",1991
Not Without My Daughter,1991-01-11,0.0,14789113.0,116.0,"['Drama', 'Thriller']",1991
! [ai-ou],1991-01-26,0.0,0.0,108.0,"['Action', 'Drama', 'Crime', 'Comedy']",1991
Útěk do vězení,1991-10-22,0.0,0.0,0.0,['Drama'],1991
Wildfeuer,1991-04-22,0.0,0.0,0.0,['Drama'],1991
Sons of Bitches,1991-07-08,0.0,0.0,98.0,"['Comedy', 'Drama']",1991
Nachnewale Gaanewale,1991-07-26,0.0,0.0,161.0,['Music'],1991
The Naked Gun 2½: The Smell of Fear,1991-06-28,23000000.0,192030411.0,86.0,"['Comedy', 'Crime']",1991
Der Hut,1991-06-27,0.0,0.0,94.0,"['Comedy', 'Romance']",1991
Faccione,1991-01-31,0.0,0.0,89.0,['Comedy'],1991
"Vivat, Naval Cadets!",1991-08-31,0.0,0.0,140.0,"['Adventure', 'History', 'TV Movie']",1991
Rendez-vous House,1991-04-02,0.0,0.0,83.0,"['TV Movie', 'Drama', 'Mystery', 'Crime']",1991
Star Trek VI: The Undiscovered Country,1991-12-06,27000000.0,96888996.0,110.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",1991
Fourth Story,1991-01-19,0.0,0.0,92.0,"['Drama', 'Romance', 'Mystery', 'TV Movie']",1991
Neelagiri,1991-11-30,0.0,0.0,0.0,['Drama'],1991
Blood Ring,1991-10-23,0.0,0.0,85.0,['Action'],1991
Double Impact,1991-07-31,15000000.0,30102717.0,110.0,"['Thriller', 'Action', 'Crime', 'Drama']",1991
Love,1991-12-01,0.0,0.0,105.0,"['Drama', 'Romance']",1991
Leporella,1991-01-01,0.0,0.0,0.0,['Drama'],1991
Şirbalanın məhəbbəti,1991-12-08,0.0,0.0,0.0,"['Comedy', 'Romance', 'Music']",1991
McBain,1991-09-20,0.0,0.0,107.0,"['Action', 'War', 'Drama']",1991
Lambadolla Ramadasu,1991-03-07,0.0,0.0,134.0,[],1991
The Heroes of Desert Storm,1991-10-11,0.0,0.0,92.0,"['War', 'TV Movie', 'Drama']",1991
Opening the Nineteenth Century: 1896,1991-01-01,0.0,0.0,9.0,[],1991
The Suspicion,1991-10-10,0.0,0.0,97.0,['Drama'],1991
The vagabond and the ladies,1991-09-30,0.0,0.0,95.0,[],1991
Kyûkyoku onanii: Okumade marumie,1991-12-27,0.0,0.0,60.0,[],1991
The Commitments,1991-08-14,12000000.0,14919570.0,118.0,"['Comedy', 'Drama', 'Music']",1991
Vetri Padigal,1991-03-15,0.0,0.0,121.0,"['Romance', 'Action', 'Thriller']",1991
Our Shining Moment,1991-06-02,0.0,0.0,60.0,['Drama'],1991
White Sands,1992-04-24,22000000.0,9011574.0,101.0,"['Crime', 'Thriller', 'Action', 'Adventure']",1992
Split Second,1992-05-01,7000000.0,5430822.0,90.0,"['Science Fiction', 'Action', 'Crime', 'Thriller', 'Horror']",1992
Reservoir Dogs,1992-09-02,1200000.0,2859750.0,99.0,"['Crime', 'Thriller']",1992
Aladdin,1992-11-25,28000000.0,504050219.0,91.0,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Romance']",1992
Erotic Ghost Story III,1992-03-05,0.0,1201428.0,94.0,"['Horror', 'Drama', 'Fantasy']",1992
Home Alone 2: Lost in New York,1992-11-15,18000000.0,358994850.0,120.0,"['Comedy', 'Family', 'Adventure']",1992
Unforgiven,1992-08-07,14400000.0,159157447.0,130.0,['Western'],1992
The Bodyguard,1992-11-25,25000000.0,411006740.0,129.0,"['Action', 'Drama', 'Romance']",1992
Batman Returns,1992-06-19,80000000.0,280000000.0,126.0,"['Action', 'Fantasy']",1992
Bram Stoker's Dracula,1992-11-13,40000000.0,215862692.0,128.0,"['Romance', 'Horror']",1992
Wuthering Heights,1992-10-16,0.0,0.0,105.0,"['Drama', 'Romance']",1992
The Speed Doesn't Exceed Zero,1992-01-01,0.0,0.0,95.0,"['Drama', 'Comedy', 'Adventure']",1992
All Ladies Do It,1992-02-21,0.0,0.0,93.0,"['Comedy', 'Drama']",1992
Dana Lech,1992-03-22,0.0,0.0,75.0,['Drama'],1992
Twin Peaks: Fire Walk with Me,1992-06-03,10000000.0,4237427.0,135.0,"['Drama', 'Mystery', 'Horror']",1992
Baja corazón,1992-09-28,0.0,0.0,2.0,['Comedy'],1992
Beethoven,1992-04-03,0.0,147214049.0,87.0,"['Family', 'Comedy']",1992
Little Sharks,1992-09-03,0.0,0.0,87.0,['Comedy'],1992
Basic Instinct,1992-03-20,49000000.0,352927224.0,128.0,"['Thriller', 'Mystery']",1992
The Muppet Christmas Carol,1992-12-11,12000000.0,27300000.0,86.0,"['Music', 'Comedy', 'Family', 'Fantasy', 'Drama']",1992
Universal Soldier,1992-07-10,23000000.0,119200000.0,103.0,"['Thriller', 'Action', 'Science Fiction']",1992
"We, the Grandchildren",1992-11-05,0.0,0.0,95.0,[],1992
Scent of a Woman,1992-12-23,31000000.0,134100000.0,156.0,['Drama'],1992
Flott & Lagom,1992-03-21,0.0,0.0,99.0,['Comedy'],1992
Nightmare Asylum,1992-01-01,0.0,0.0,69.0,['Horror'],1992
Sister Act,1992-05-28,31000000.0,231605150.0,100.0,"['Music', 'Comedy']",1992
Cash on Delivery,1992-04-30,0.0,0.0,95.0,"['Drama', 'Comedy', 'Romance', 'Crime']",1992
A Few Good Men,1992-12-11,40000000.0,243240178.0,138.0,['Drama'],1992
Verlorene Landschaft,1992-10-31,0.0,0.0,106.0,['Drama'],1992
Army of Darkness,1992-10-31,11000000.0,21502976.0,81.0,"['Fantasy', 'Horror', 'Comedy']",1992
Sneakers,1992-09-09,23000000.0,105232691.0,125.0,"['Comedy', 'Crime', 'Drama']",1992
Patriotic Comedy,1992-01-01,0.0,0.0,109.0,"['Comedy', 'Drama']",1992
Stories of an Estranged,1992-01-01,0.0,0.0,100.0,['Drama'],1992
Alien³,1992-05-22,50000000.0,159773545.0,114.0,"['Science Fiction', 'Action', 'Horror']",1992
The Lover,1992-01-22,0.0,5013090.0,115.0,"['Drama', 'Romance']",1992
Fighting Spirit,1992-12-27,0.0,0.0,92.0,['Action'],1992
Akhouya Hayes W Ana Layes,1992-06-11,0.0,0.0,0.0,['Comedy'],1992
The Next Step,1992-09-24,0.0,0.0,59.0,['Documentary'],1992
Dragon Ball Z: The Return of Cooler,1992-03-07,0.0,19581369.0,46.0,"['Action', 'Animation', 'Science Fiction']",1992
Die Stadtpiraten,1992-01-05,0.0,0.0,0.0,['Comedy'],1992
Festin en el Mictlán,1992-01-01,0.0,0.0,0.0,['Documentary'],1992
The Heart of Justice,1992-10-14,0.0,0.0,88.0,"['Mystery', 'Crime', 'Drama', 'Thriller']",1992
Candyman,1992-10-16,6000000.0,25792310.0,100.0,"['Drama', 'Horror', 'Thriller']",1992
The Last of the Mohicans,1992-08-26,40000000.0,75505856.0,112.0,"['Action', 'History', 'Romance', 'War']",1992
Porco Rosso,1992-07-18,9200000.0,44600000.0,93.0,"['Family', 'Comedy', 'Animation', 'Adventure', 'Fantasy']",1992
Purushottam,1992-12-04,0.0,0.0,150.0,['Action'],1992
Li hun da zhan,1992-01-01,0.0,0.0,92.0,"['Drama', 'Romance', 'Comedy']",1992
A League of Their Own,1992-07-01,40000000.0,132440069.0,128.0,"['Comedy', 'Drama']",1992
Chittemma Mogudu,1992-04-05,0.0,0.0,0.0,[],1992
First Impressions,1992-03-19,0.0,0.0,60.0,[],1992
Sevilla Connection,1992-04-09,0.0,0.0,0.0,['Comedy'],1992
The Runner,1992-04-05,0.0,0.0,91.0,"['Action', 'Thriller']",1992
Confinement Escape,1992-04-24,0.0,0.0,90.0,"['Action', 'Crime']",1992
Der Papagei,1992-01-01,0.0,0.0,0.0,['Comedy'],1992
Malcolm X,1992-11-18,34000000.0,48169908.0,202.0,"['Drama', 'History']",1992
Hugh Hefner: Once Upon a Time,1992-01-01,0.0,0.0,91.0,['Documentary'],1992
Hamburger Gift,1992-12-02,0.0,0.0,90.0,"['Drama', 'Documentary']",1992
Big ideas,1992-01-01,0.0,0.0,85.0,"['Drama', 'TV Movie']",1992
Alcibíades,1992-01-01,0.0,0.0,26.0,[],1992
Villu Pattukaran,1992-11-27,0.0,0.0,130.0,[],1992
Working Students,1992-06-28,0.0,0.0,120.0,['Comedy'],1992
Wo xiang you ge jia,1992-07-01,0.0,0.0,0.0,['Drama'],1992
Die Lügnerin,1992-09-02,0.0,0.0,86.0,['Drama'],1992
Siméon,1992-12-16,0.0,0.0,115.0,"['Fantasy', 'Music']",1992
Far and Away,1992-05-22,60000000.0,137783840.0,140.0,"['Adventure', 'Drama', 'Romance', 'Western']",1992
Centerfolds from Hell,1992-01-01,0.0,0.0,90.0,['Science Fiction'],1992
The Terrorists!,1992-11-23,0.0,0.0,90.0,"['Drama', 'Crime', 'TV Movie']",1992
Sally,1992-01-01,0.0,0.0,74.0,['Family'],1992
Suriyan,1992-07-01,0.0,0.0,152.0,['Action'],1992
Kocourkov,1992-12-31,0.0,0.0,0.0,"['Comedy', 'Family', 'Fantasy']",1992
Circle of Fear,1992-08-27,0.0,0.0,92.0,['Thriller'],1992
Under Siege,1992-10-08,35000000.0,156563139.0,102.0,"['Action', 'Thriller']",1992
Radio Flyer,1992-02-21,35000000.0,4651977.0,114.0,['Drama'],1992
B&B,1992-06-19,0.0,0.0,99.0,"['Comedy', 'Drama']",1992
Lethal Weapon 3,1992-05-15,35000000.0,321731527.0,118.0,"['Action', 'Thriller', 'Crime']",1992
Momentum,1992-12-30,0.0,0.0,37.0,[],1992
Psycho Dance,1992-01-01,0.0,0.0,75.0,['Horror'],1992
Death Becomes Her,1992-07-30,55000000.0,149000000.0,104.0,"['Comedy', 'Fantasy', 'Horror']",1992
Basagulero,1992-10-14,0.0,0.0,113.0,['Action'],1992
Shubhamangal Savadhan,1992-06-11,0.0,0.0,0.0,"['Comedy', 'Drama', 'Family', 'Romance']",1992
The Cutting Edge,1992-03-27,0.0,25105517.0,101.0,"['Romance', 'Comedy', 'Drama']",1992
Shakh's Diamonds,1992-11-11,0.0,0.0,114.0,"['Mystery', 'Thriller', 'TV Movie']",1992
The Last Dive,1992-09-18,0.0,0.0,88.0,['Drama'],1992
American Heart,1992-12-19,10000000.0,384015.0,110.0,"['Crime', 'Drama', 'Romance']",1992
Chechu y familia,1992-06-25,0.0,264432.0,81.0,['Comedy'],1992
My Cousin Vinny,1992-03-13,11000000.0,64088552.0,120.0,"['Comedy', 'Drama']",1992
A Lei e a Vida,1992-06-06,0.0,0.0,34.0,['Documentary'],1992
The Hand That Rocks the Cradle,1992-01-10,11700000.0,88036683.0,110.0,"['Drama', 'Thriller']",1992
Janko Gondášik,1992-01-01,0.0,0.0,0.0,"['Animation', 'Fantasy', 'Family']",1992
Gladiator,1992-03-06,20000000.0,9223441.0,101.0,['Drama'],1992
Cheluvi,1992-06-11,0.0,0.0,102.0,"['Drama', 'Family']",1992
Midori,1992-05-02,0.0,0.0,55.0,"['Animation', 'Drama', 'Horror']",1992
Toys,1992-12-18,50000000.0,23278931.0,122.0,"['Fantasy', 'Comedy', 'Science Fiction']",1992
The Mighty Ducks,1992-10-02,10000000.0,50752337.0,101.0,"['Comedy', 'Family', 'Drama', 'Action']",1992
دموع صاحبة الجلالة,1992-01-08,0.0,0.0,0.0,[],1992
The Key,1992-07-01,0.0,0.0,66.0,"['Crime', 'TV Movie']",1992
High Strung,1992-01-08,300000.0,904.0,94.0,['Comedy'],1992
Moscow Parade,1992-09-17,0.0,0.0,108.0,['Drama'],1992
Samrat Ashoka,1992-05-28,0.0,0.0,135.0,"['Action', 'Drama', 'War']",1992
Deep Cover,1992-04-15,8000000.0,16600000.0,108.0,"['Action', 'Thriller', 'Crime']",1992
Schindler's List,1993-12-15,22000000.0,321365567.0,195.0,"['Drama', 'History', 'War']",1993
Dave,1993-05-07,28000000.0,92000000.0,110.0,['Comedy'],1993
Groundhog Day,1993-02-11,14600000.0,71108778.0,101.0,"['Romance', 'Fantasy', 'Comedy']",1993
The Silver Surfer,1993-09-21,0.0,0.0,5.0,['Science Fiction'],1993
Addams Family Values,1993-11-19,47000000.0,48919043.0,94.0,"['Comedy', 'Family', 'Fantasy']",1993
The Nightmare Before Christmas,1993-10-09,18000000.0,75634409.0,76.0,"['Fantasy', 'Animation', 'Family']",1993
Mrs. Doubtfire,1993-11-24,25000000.0,441286195.0,125.0,"['Comedy', 'Drama', 'Family']",1993
Jurassic Park,1993-06-11,63000000.0,920100000.0,127.0,"['Adventure', 'Science Fiction']",1993
Demolition Man,1993-10-08,57000000.0,159055768.0,115.0,"['Crime', 'Action', 'Science Fiction']",1993
Tombstone,1993-12-25,25000000.0,73205065.0,130.0,"['Western', 'Action']",1993
Madame Bäurin,1993-01-01,0.0,0.0,100.0,"['Drama', 'Romance']",1993
The Firm,1993-06-30,42000000.0,270248367.0,154.0,"['Drama', 'Mystery', 'Thriller']",1993
Crazy Love,1993-04-17,0.0,1575158.0,77.0,"['Comedy', 'Romance', 'Drama']",1993
Surveillance,1993-01-01,0.0,0.0,10.0,[],1993
The Fugitive,1993-08-06,44000000.0,353808222.0,131.0,"['Action', 'Thriller', 'Drama']",1993
Philadelphia,1993-12-22,26000000.0,206678440.0,126.0,['Drama'],1993
Goldilocks & the 3 Bears in 3D,1993-01-01,0.0,0.0,25.0,"['Fantasy', 'Family']",1993
Благотворительный бал,1993-06-12,0.0,0.0,0.0,['Drama'],1993
Cliffhanger,1993-05-28,70000000.0,255000211.0,113.0,"['Action', 'Adventure', 'Thriller']",1993
Scorned,1993-07-14,0.0,0.0,100.0,"['Drama', 'Thriller']",1993
Sabash Babu,1993-11-13,0.0,0.0,0.0,[],1993
"Blue Memories: Boys, Colonizing Manchuria and Mongolia",1993-12-18,0.0,0.0,90.0,['Animation'],1993
A Bronx Tale,1993-10-01,22000000.0,17287898.0,121.0,"['Drama', 'Crime']",1993
Jana Mecchida Maga,1993-03-10,0.0,0.0,131.0,['Drama'],1993
Rosa Negra,1993-06-25,0.0,0.0,90.0,['Drama'],1993
Sliver,1993-05-21,40000000.0,116300000.0,107.0,"['Drama', 'Thriller']",1993
The Role,1993-01-01,0.0,0.0,81.0,"['Drama', 'Romance']",1993
Carlito's Way,1993-11-10,30000000.0,63848322.0,144.0,"['Crime', 'Drama', 'Thriller']",1993
The Piano,1993-05-18,7000000.0,40200000.0,120.0,"['Drama', 'Romance']",1993
Between God and Inspiration Lie Heaven and Hell,1993-01-01,0.0,0.0,8.0,[],1993
Daughter of Darkness,1993-10-28,0.0,0.0,96.0,"['Thriller', 'Horror', 'Comedy']",1993
What's Eating Gilbert Grape,1993-12-17,11000000.0,10000000.0,118.0,"['Romance', 'Drama']",1993
Angel of Vengeance,1993-01-01,0.0,0.0,90.0,['Action'],1993
Dragon Ball Z: Broly - The Legendary Super Saiyan,1993-03-06,0.0,21658982.0,70.0,"['Animation', 'Science Fiction', 'Action']",1993
Falling Down,1993-02-26,25000000.0,40903593.0,113.0,"['Crime', 'Drama', 'Thriller']",1993
Der Showmaster,1993-01-01,0.0,0.0,0.0,['Thriller'],1993
Ponnumani,1993-08-01,0.0,0.0,0.0,['Drama'],1993
Tribe of Widows,1993-05-12,0.0,0.0,84.0,"['Action', 'Adventure', 'Horror']",1993
Knäpp igen,1993-12-25,0.0,0.0,80.0,"['Comedy', 'Music']",1993
RoboCop 3,1993-01-21,22000000.0,10696210.0,105.0,"['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']",1993
Der Gartenkrieg,1993-01-01,0.0,0.0,0.0,['Comedy'],1993
Sleepless in Seattle,1993-06-24,21000000.0,227799884.0,105.0,"['Comedy', 'Drama', 'Romance']",1993
Harmful Intent,1993-12-04,0.0,0.0,0.0,"['Crime', 'Drama', 'Mystery', 'TV Movie']",1993
Dragon: The Bruce Lee Story,1993-05-07,14000000.0,63513743.0,119.0,"['Drama', 'History', 'Action']",1993
Momentum II,1993-02-08,0.0,0.0,36.0,[],1993
Gross Misconduct,1993-07-29,0.0,0.0,90.0,"['Thriller', 'Drama']",1993
Savage Vengeance,1993-10-27,0.0,0.0,65.0,"['Horror', 'Thriller']",1993
Bound by Honor,1993-02-05,35000000.0,4500000.0,180.0,"['Crime', 'Action', 'Drama', 'Thriller']",1993
